"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.859800554,      -4.770737498,      -5.536545823,      -4.263420472,             0.448,    0.003798473885,    -0.00419569564,                 0,                 0,                 0,    -0.02877684243,    0.003889098569,   -0.004111833907,                 0,      -1.104574039
          0,           0,           1,        -5.1324167,      -4.977332061,      -4.976396318,      -4.531134213,             0.448,    0.003212603492,   -0.002628588403,                 0,                 0,                 0,    -0.03405253044,    0.003269181333,   -0.002557880295,                 0,     -0.8182112763
          0,           0,           2,      -5.076112949,      -5.016769319,      -5.145603294,      -4.491226777,             0.448,    0.003215502643,    0.003076572155,                 0,                 0,                 0,    -0.03341772587,    0.003147622373,    0.003145985834,                 0,      0.9567935393
          0,           0,           3,      -5.091675457,      -5.101306814,      -5.100178396,      -4.503902153,             0.448,     0.00335853541,    0.002214043123,                 0,                 0,                 0,    -0.03186095347,    0.003309437073,    0.002286782304,                 0,      0.6592287568
          0,           0,           4,      -5.081443241,      -5.123096858,      -5.109414446,      -4.498666045,             0.448,    0.003174801338,    0.003118921679,                 0,                 0,                 0,    -0.03189178801,    0.003106006903,    0.003187437386,                 0,      0.9823990062
          0,           0,           5,       -5.10506927,      -5.216221473,      -5.187732191,      -4.532910262,             0.448,    0.003115279772,    0.006517602265,                 0,                 0,                 0,    -0.03133167004,    0.002972357676,    0.006584010722,                 0,        2.09214027
          0,           0,           6,      -5.097111286,      -5.237592693,      -5.234835763,      -4.525782631,             0.448,    0.003052603833,    0.008264580032,                 0,                 0,                 0,    -0.03118220662,    0.002871586533,    0.008329205487,                 0,       2.707387032
          0,           0,           7,      -5.090965309,      -5.225380716,      -5.210526579,      -4.518531787,             0.448,    0.002992364615,    0.009783803323,                 0,                 0,                 0,    -0.03112578361,    0.002778219969,    0.009846753132,                 0,       3.269589298
          0,           0,           8,      -5.096961695,      -5.243044313,      -5.224778485,      -4.527447695,             0.448,    0.002928419227,     0.01175197876,                 0,                 0,                 0,    -0.03093793381,    0.002671354277,     0.01181306523,                 0,       4.013079359
          0,           0,           9,      -5.104528688,      -5.278307988,      -5.279632789,      -4.538385444,             0.448,    0.002847649126,     0.01358037376,                 0,                 0,                 0,    -0.03085645275,     0.00255071717,     0.01363926314,                 0,       4.768977203
          0,           0,          10,      -5.109322902,      -5.309548828,      -5.324123969,      -4.545046697,             0.448,    0.002778074784,     0.01517448662,                 0,                 0,                 0,    -0.03088044701,    0.002446383996,     0.01523147888,                 0,       5.462231149
          0,           0,          11,      -5.113431499,      -5.317698201,      -5.342094602,      -4.550557994,             0.448,    0.002718723288,     0.01660884527,                 0,                 0,                 0,    -0.03098346306,    0.002355756255,     0.01666420146,                 0,       6.109060583
          0,           0,          12,      -5.118886555,      -5.319802946,      -5.356223036,       -4.55735239,             0.448,    0.002660771094,     0.01794188612,                 0,                 0,                 0,    -0.03113577281,    0.002268737719,     0.01799566085,                 0,       6.743115242
          0,           0,          13,      -5.124711787,      -5.329590361,      -5.373856555,      -4.563961501,             0.448,    0.002606517685,     0.01920408538,                 0,                 0,                 0,    -0.03130857602,     0.00218696249,     0.01925637621,                 0,       7.367717274
          0,           0,          14,      -5.128699303,       -5.35022263,      -5.393436731,      -4.568230409,             0.448,    0.002559394776,     0.02036686736,                 0,                 0,                 0,    -0.03150557248,    0.002114484839,      0.0204178535,                 0,       7.957688883
          0,           0,          15,      -5.129575433,      -5.377582546,      -5.415114716,      -4.569494531,             0.448,    0.002518726129,      0.0213941787,                 0,                 0,                 0,    -0.03173638499,    0.002051415191,     0.02144403319,                 0,       8.494047232
          0,           0,          16,      -5.127977794,      -5.404993334,      -5.437140149,      -4.568811028,             0.448,    0.002483242327,     0.02228548861,                 0,                 0,                 0,    -0.03199311989,     0.00199649601,     0.02233435691,                 0,       8.974351141
          0,           0,          17,      -5.125256583,      -5.427577202,       -5.45699894,      -4.567360198,             0.448,    0.002453489975,     0.02305967109,                 0,                 0,                 0,    -0.03225951264,    0.001949862037,     0.02310770611,                 0,        9.39872236
          0,           0,          18,      -5.121877594,      -5.442609293,      -5.475136167,      -4.565113277,             0.448,    0.002430413362,     0.02373122025,                 0,                 0,                 0,    -0.03252602415,    0.001912141148,     0.02377859205,                 0,       9.764273281
