"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.750750212,      -4.672617235,      -5.381640159,      -4.154370356,             0.448,    0.005886859761,     0.07905639219,                 0,                 0,                 0,    -0.02249958579,    0.004160852741,     0.07916600008,                 0,       13.42929769
          0,           0,           1,      -5.023362395,      -4.869942101,      -4.870840583,      -4.422397246,             0.448,      0.0035938884,     0.08134854031,                 0,                 0,                 0,    -0.02792804862,    0.001818424098,     0.08140758182,                 0,       22.63524385
          0,           0,           2,      -4.952575091,      -4.899352357,      -5.022374897,      -4.368371791,             0.448,      0.0032796088,     0.08844747394,                 0,                 0,                 0,    -0.02692753271,    0.001349356866,     0.08849797012,                 0,       26.96890981
          0,           0,           3,      -4.953346365,      -4.981989858,      -4.968033221,      -4.366226174,             0.448,    0.003534956855,     0.08726388154,                 0,                 0,                 0,    -0.02515862243,    0.001630464087,     0.08732022978,                 0,       24.68598207
          0,           0,           4,      -4.921172239,      -4.983322279,      -4.965783582,      -4.337931832,             0.448,    0.003367480657,     0.08803100326,                 0,                 0,                 0,    -0.02481087001,    0.001446293072,     0.08808351547,                 0,       26.14150228
          0,           0,           5,      -4.928076722,      -5.078331113,      -5.014125103,      -4.355667519,             0.448,    0.003320785049,     0.09218616568,                 0,                 0,                 0,     -0.0237908489,    0.001308964186,     0.09223667041,                 0,       27.76035314
          0,           0,           6,       -4.91040119,       -5.16278689,      -5.059451634,      -4.342012513,             0.448,    0.003185505476,     0.09455190598,                 0,                 0,                 0,    -0.02340762062,    0.001122108453,     0.09459889662,                 0,       29.68191601
          0,           0,           7,      -4.891525374,      -5.140192307,      -5.040621901,      -4.323134052,             0.448,    0.003074986907,     0.09641916276,                 0,                 0,                 0,    -0.02315998877,   0.0009708821929,     0.09646329809,                 0,       31.35595879
          0,           0,           8,      -4.878118257,      -5.126041509,      -5.045915116,      -4.312435501,             0.448,    0.003011495883,     0.09874829589,                 0,                 0,                 0,    -0.02274446193,   0.0008565965065,      0.0987904919,                 0,       32.79044691
          0,           0,           9,      -4.870447915,       -5.17227178,      -5.079605069,      -4.308319544,             0.448,    0.002930456617,      0.1010380925,                 0,                 0,                 0,    -0.02243846961,   0.0007256248753,      0.1010779758,                 0,        34.4786174
          0,           0,          10,      -4.862215929,      -5.206453728,      -5.114109873,       -4.30179791,             0.448,    0.002846574365,      0.1031310246,                 0,                 0,                 0,    -0.02226933901,   0.0005961055118,      0.1031685799,                 0,       36.22987191
          0,           0,          11,      -4.855930752,      -5.213773773,      -5.134355568,      -4.296898751,             0.448,    0.002766103158,      0.1050442675,                 0,                 0,                 0,    -0.02221615717,   0.0004739162802,      0.1050796121,                 0,       37.97554232
          0,           0,          12,      -4.853258077,      -5.225728879,      -5.152698001,      -4.295966291,             0.448,    0.002684342161,      0.1068237897,                 0,                 0,                 0,    -0.02224287043,   0.0003533546692,      0.1068569271,                 0,       39.79514655
          0,           0,          13,      -4.852312891,      -5.236067566,      -5.173749241,      -4.295989631,             0.448,    0.002605107809,      0.1085355639,                 0,                 0,                 0,    -0.02230125792,   0.0002367970149,      0.1085665655,                 0,       41.66259974
          0,           0,          14,      -4.852338266,      -5.245343737,       -5.19315922,       -4.29597369,             0.448,    0.002532384906,      0.1101692189,                 0,                 0,                 0,    -0.02238160231,    0.000128453423,      0.1101982453,                 0,        43.5041366
          0,           0,          15,       -4.85238081,      -5.260361714,      -5.210245855,      -4.295623761,             0.448,     0.00246412846,      0.1116730138,                 0,                 0,                 0,    -0.02249968483,   2.740810586e-05,      0.1117001934,                 0,       45.31947731
          0,           0,          16,       -4.85210642,      -5.281971709,      -5.224907903,      -4.295181037,             0.448,    0.002398175322,      0.1130447861,                 0,                 0,                 0,    -0.02265260025,  -6.845439141e-05,      0.1130702004,                 0,       47.13783228
          0,           0,          17,      -4.852128002,      -5.306397979,      -5.236930745,      -4.295253233,             0.448,    0.002334732277,      0.1143090547,                 0,                 0,                 0,    -0.02282128031,  -0.0001594622131,      0.1143327842,                 0,        48.9602409
          0,           0,          18,      -4.852876315,      -5.326863171,      -5.247249934,       -4.29613876,             0.448,    0.002274559078,       0.115492536,                 0,                 0,                 0,     -0.0229910968,  -0.0002454386003,      0.1155146711,                 0,       50.77579083
          0,           0,          19,      -4.854670586,      -5.338915354,      -5.257037169,      -4.298008609,             0.448,    0.002218161118,      0.1166135763,                 0,                 0,                 0,    -0.02315605483,  -0.0003262785032,      0.1166342143,                 0,       52.57218481
          0,           0,          20,      -4.857868023,      -5.343778943,      -5.265611743,      -4.301215475,             0.448,    0.002165298138,      0.1176652484,                 0,                 0,                 0,    -0.02331711734,  -0.0004020710098,       0.117684483,                 0,       54.34136126
          0,           0,          21,      -4.863035586,      -5.347617407,      -5.272820057,      -4.306526123,             0.448,    0.002116776272,      0.1186395409,                 0,                 0,                 0,    -0.02347212506,   -0.000471835409,      0.1186574851,                 0,       56.04727457
